	adels_att	count
Zur	0.009367688558995724	5
Vertrauen	0.01981770247220993	16
gern	0.00805275421589613	132
weiß	748.697021484375	311
Unsere	0.1276315450668335	9
Beziehung	0.012377914041280746	17
funktioniert	36.578094482421875	5
Warum	0.5597496032714844	105
sollte	129.70303344726562	185
diesmal	0.11461006104946136	9
anders	78.39105987548828	76
Weil	0.04794381186366081	32
älter	7.44476842880249	10
reifer	0.07638852298259735	2
wissen	0.18167974054813385	185
aneinander	0.0010073938174173236	4
Wissen	0.18972671031951904	16
Amerikaaufenthalt	0.15623177587985992	1
anzuhängen	0.021737845614552498	1
umgekehrt	0.01155460812151432	5
Ja	0.3274391293525696	390
ungefähr	0.08248810470104218	5
antwortete	0.0019487623358145356	139
vage	0.7652402520179749	4
Erklärung	0.11355744302272797	12
Meine	0.022333137691020966	62
e	0.17311400175094604	379
voll	1.5210623741149902	29
fühle	0.0930316150188446	19
Heimat	1.185739278793335	37
Land	0.3171272873878479	16
stammt	0.02214524894952774	7
durch	0.14497464895248413	257
eigenen	0.0016753522213548422	26
Augenschein	0.020909499377012253	3
kennenlernen	35.16044235229492	17
erklärte	11.809219360351562	91
Gemeinsamkeiten	0.2000938504934311	1
Unterschiede	0.005944708362221718	2
nickte	70.95584869384766	272
leuchtet	0.07883452624082565	2
warum	0.018026553094387054	77
unsere	0.2523224353790283	90
Sprache	0.017326034605503082	20
sprechen	0.03402167931199074	69
Schon	0.054792553186416626	64
dafür	0.48464035987854004	96
bewundert	0.13307951390743256	4
unterbrachen	0.0001691256184130907	1
Unterhaltung	0.09546396136283875	12
Moment	0.027169641107320786	110
Kellnerin	0.005960863083600998	1
Getränken	0.0003289625165052712	2
Löwenvesper	0.00014131674834061414	1
prosteten	0.23763391375541687	8
Amerika	0.05418666452169418	6
duzt	0.007172743324190378	1
während	0.04812391847372055	118
Glas	0.5565312504768372	49
hob.	0.4599367678165436	2
nachdem	0.0318232923746109	64
obendrein	0.027498852461576462	3
Freundin	0.16755904257297516	71
Prost	0.2328876554965973	4
trank	0.10314067453145981	73
getan	0.0348099060356617	53
Wochen	0.047832246869802475	78
St	0.17791388928890228	3
toph	25.09850311279297	7
bleiben	0.011527065187692642	89
neu	0.8309018015861511	21
herausfinden	0.0032027338165789843	2
wie	0.024407537654042244	1170
weitergehen	1.3577088117599487	16
Außerdem	0.23877081274986267	83
guten	0.03463546186685562	67
Bergluft	2.776367425918579	7
Lungenentzündung	0.03699328750371933	5
erholen	0.08479398488998413	6
Woche	46.88779830932617	49
fort	25.607013702392578	104
Grundlos	6.022399611538276e-05	1
Aufenthalt	0.0016269220504909754	14
vorzeitig	8.665116310119629	4
abbrechen	0.037546269595623016	2
Womöglich	0.04270380735397339	5
eingesehen	0.35719552636146545	4
gesagt	0.8807951807975769	198
kniff	8.125739097595215	4
sah	0.12238229811191559	426
prüfend	0.9085477590560913	7
Sag	0.3212115168571472	27
bitte	0.005215760320425034	60
Wahrheit	0.5090228915214539	22
Hast	0.0964713841676712	91
gesprochen	0.05962008982896805	62
brummte	11.461116790771484	25
