	adels_att	count
vernahm	0.5923671722412109	10
schnell	0.16150763630867004	184
entfernende	0.006215761415660381	1
Schritte	0.010457554832100868	42
nächsten	0.42052018642425537	88
Fensterbank	0.0909004807472229	5
bestieg	0.5841496586799622	1
Augenblick	0.19224491715431213	96
Sicht	0.05246957018971443	15
grünen	0.22316454350948334	6
Positionslichter	0.008725985884666443	1
Höhenleitwerken	0.00748957134783268	1
Helikopters	0.013978763483464718	1
schleunigst	0.5076302289962769	8
abdrehte	0.5102035403251648	1
weiße	1.002954125404358	22
Blitzen	2.122997999191284	2
Kollisionsschutzleuchte	0.002066298620775342	1
blendete	4.928194522857666	1
während	7.092602729797363	174
Hubschrauber	0.7157346606254578	11
entfernte	5.199789524078369	6
Füße	1.6451663970947266	15
gewünscht	0.10463409870862961	4
hätte	23.28778839111328	361
Aber	0.008631942793726921	673
gelang	0.004045586567372084	11
schulterhohen	0.0498490184545517	2
Abluftschacht	0.01552304532378912	1
verschanzt	0.6316329836845398	2
Kugelhagel	0.0016241146950051188	1
eindeckte	0.010219165123999119	1
Sofort	0.07116799801588058	18
duckte	43.83247756958008	6
Rohre	0.010614781640470028	2
dort	0.04466243460774422	196
Feuer	0.03661266341805458	32
Mein	0.020389778539538383	108
Gegner	1.7109036445617676	33
nutzte	0.5009484887123108	13
Gelegenheit	0.027753090485930443	35
