	words	loglike
730	abgewichen	0.40852106968596646
731	abgewickelt	19.03729597975482
732	abgewiesen	4.2883736141144375
733	abgewimmelt	3.9386879384412286
734	abgewinkelt	0.46928446668270296
735	abgewinkt	0.40852106968596646
736	abgewinnen	1.7010341920221084
737	abgewischt	22.229466164986277
738	abgewogen	3.843825058917435
739	abgeworben	6.586676644761551
740	abgeworfen	1.6340842787438659
741	abgewrackt	0.0005455602060376805
742	abgewrackten	1.3772358827646558
743	abgewunken	0.06996553957010981
744	abgewälzt	1.848423552292231
745	abgewöhnen	0.5926846667462216
746	abgewöhnt	0.08368149348516862
747	abgewürgt	0.701066418547232
748	abgezapft	0.13478753768486995
749	abgezehrt	
750	abgezeichnet	1.4908846840838992
751	abgezirkelt	
752	abgezirkelten	0.3255960537802116
753	abgezockt	11.333575589264466
754	abgezogen	46.99017156973599
755	abgezweigt	28.247335991420186
756	abgeändert	4.790565428669641
757	abgibst	0.37905938781627135
758	abgibt	4.624319593825044
759	abging	0.20255032955760077
760	abgingen	0.0038684839057119835
761	abglanz	0.0038684839057119835
762	abgleich	144.0222328309465
763	abgleichen	48.04397458821808
764	abgleiten	2.4685322863499266
765	abglich	6.277185775871153
766	abglitt	1.6743722649149668
767	abglitten	0.6272771753687194
768	abgrasen	8.475408460959688
769	abgreifen	8.800458954533859
770	abgrenzte	1.2622464073590214
771	abgrenzten	0.9409157630530793
772	abgrenzung	0.029550792041977747
773	abgrenzungen	
774	abgrund	25.966554975518115
775	abgrundes	
776	abgrunds	6.402539268559089
777	abgrundtief	3.3623995984121464
778	abgrundtiefe	0.6725750671113992
779	abgrundtiefen	4.63678161344392
780	abgrundtiefer	0.8170421393719329
781	abgrundtiefes	
782	abgräbt	1.848423552292231
783	abgründe	1.7863395193758
784	abgründen	1.7229557519666896
785	abgänge	3.924361725997784
786	abgängig	0.3255960537802116
787	abgöttisch	0.808725226109221
788	abgöttischer	0.13478753768486995
789	abhaben	6.586676644761551
790	abhacken	
791	abhaken	1.1371781634488123
792	abhakte	0.06996553957010981
793	abhalte	
794	abhalten	0.0060730153092527495
795	abhandeln	
796	abhanden	0.4827774325934211
797	abhandengekommen	1.071008640092519e-05
798	abhandlung	0.13478753768486995
799	abhandlungen	0.3255960537802116
800	abhang	0.20313729968773453
801	abhangs	
802	abhauen	109.31884000175896
803	abhaust	0.06996553957010981
804	abhaut	13.278328376369418
805	abheben	1.1398454794432666
806	abhebt	1.0994074257465691
807	abheilen	
808	abhelfen	
809	abhetzen	
810	abhielt	0.34654418163639544
811	abhielten	0.059101584083955494
812	abhilfe	4.0317999648445095
813	abhimonda	
814	abhing	0.41215701423807705
815	abhob	5.630056702432004
816	abhoben	6.658719564891042
817	abhold	0.13993107914021963
818	abhole	0.05427876241207519
819	abholen	4.092118136675602
820	abholer	3.924361725997784
821	abholst	1.7229557519666896
822	abholt	3.3016010629502706
823	abholte	1.4426493317764066
824	abholten	21.08143344980128
825	abholung	0.06751677651920451
826	abholzen	
827	abholzung	0.13478753768486995
828	abholzungsrechte	13.02535717111392
829	abhorchen	
830	abhält	0.5066135287790505
831	abhänge	0.03375838825960226
832	abhängen	21.481553156657498
833	abhängig	0.1332958244939375
834	abhängigen	0.0005455602060376805
835	abhängigkeit	0.5585504802840102
836	abhängigkeitsverhältnis	
837	abhängt	0.2896664595560594
838	abhöraktion	13.02535717111392
839	abhöranlage	3.761722344510334
840	abhöranlagen	0.40852106968596646
841	abhöreinrichtungen	0.06996553957010981
842	abhören	20.135630915120675
843	abhörgenehmigung	13.02535717111392
844	abhörgerät	8.475408460959688
845	abhörgeräte	0.7454423420419496
846	abhörgeräten	0.28401651268694983
847	abhörsicher	1.9656111284184257
